Student_ID,Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Attendance (%),Study_Hours_per_Week,Sleep_Hours_per_Night,Stress_Level (1-10),Age,Final_Score,Total_Score,Gender_Encoded,Extracurricular_Activities_Encoded,Internet_Access_at_Home_Encoded,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium
S1172,78.71,63.79,91.15,7.7,77.18,79.84,22.8,6.2,1,18,76.41,73.1315,1,1,0,0,0,0,1,0,0,0,1,0,1,0
S1173,74.67,82.32,87.11,79.0,65.73,56.14,9.1,8.3,8,23,79.42,75.7835,1,0,0,0,0,0,1,0,1,0,0,0,0,1
S1174,46.83,60.21,85.22,58.5,93.94,98.16,20.0,6.7,4,23,74.69,74.35749999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,1
S1175,68.62,84.7,53.37,48.9,84.88,56.14,14.9,6.4,9,23,99.28,81.064,1,1,0,0,1,0,0,0,0,1,0,1,0,0
S1176,61.37,50.16,52.16,67.30000000000001,61.18,62.74,17.7,5.0,2,18,81.47,64.03200000000001,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S1177,69.46,77.44,84.77,50.5,51.69,90.68,19.2,8.8,2,19,95.89,72.5165,0,0,0,0,0,0,1,0,0,0,1,0,1,0
S1178,95.31,70.05,97.24,64.80000000000001,64.59,80.93,6.5,8.5,6,24,47.08,68.915,0,0,1,0,0,1,0,1,0,0,0,0,0,1
S1179,68.83,65.16,88.69,86.7,51.91,91.91,28.1,8.1,2,24,43.68,59.7955,0,1,0,1,0,0,0,0,0,1,0,1,0,0
S1180,40.84,75.79,91.57,61.4,57.07,75.79,24.7,5.6,2,18,58.66,61.50750000000001,1,0,0,0,0,0,1,1,0,0,0,1,0,0
S1181,66.33,82.27,77.25,66.0,81.81,68.85,16.1,6.8,6,24,48.2,69.90799999999999,0,0,0,0,1,0,0,0,1,0,0,1,0,0
S1182,89.24,98.27,65.23,61.4,87.25,96.09,18.7,5.9,6,20,71.55,81.782,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S1183,86.8,91.65,83.89,53.1,73.4,51.81,5.8,6.0,8,24,71.14,77.6165,1,0,1,1,0,0,0,0,1,0,0,0,1,0
S1184,70.8,85.86,85.6,17.2,80.01,92.81,17.4,4.4,10,22,74.5,75.547,1,0,1,0,1,0,0,0,1,0,0,0,1,0
S1185,54.99,73.95,83.77,33.6,57.79,61.54,15.7,4.7,1,18,84.71,67.9125,0,1,0,0,0,0,1,0,0,0,1,0,1,0
S1186,67.91,69.61,97.34,69.3,65.84,92.44,14.4,8.8,1,24,98.28,78.149,0,0,0,1,0,0,0,0,0,1,0,1,0,0
S1187,73.82,51.63,68.36,42.5,85.64,56.96,25.4,7.1,7,18,92.7,76.6455,1,0,1,1,0,0,0,0,1,0,0,1,0,0
S1188,99.99,67.95,51.98,40.6,68.24,79.01,9.5,4.0,9,19,47.1,64.666,1,1,0,0,1,0,0,0,1,0,0,1,0,0
S1189,78.65,92.42,95.42,75.9,67.44,94.41,9.4,8.0,7,20,60.31,74.307,0,0,0,1,0,0,0,0,0,1,0,0,1,0
S1190,81.66,69.2,58.02,0.6,59.7,73.68,18.0,4.4,4,18,55.35,60.2085,0,0,0,0,1,0,0,0,0,1,0,1,0,0
S1191,69.49,73.08,84.87,67.9,79.74,87.33,22.2,7.5,9,22,50.61,69.842,1,1,1,0,0,0,1,0,1,0,0,1,0,0
S1192,61.27,63.59,93.66,48.9,90.48,90.23,5.6,7.1,6,24,72.68,75.854,0,1,1,0,0,1,0,0,1,0,0,0,0,1
S1193,88.78,63.71,65.51,37.7,73.47,86.82,18.6,4.3,10,22,73.2,71.65050000000001,1,1,1,0,1,0,0,0,0,0,1,1,0,0
S1194,69.7,53.09,91.52,34.1,55.78,96.27,12.5,6.7,1,24,53.63,59.417,0,1,0,0,0,1,0,0,1,0,0,1,0,0
S1195,99.68,80.69,66.6,17.3,91.92,72.34,23.9,4.2,6,18,82.71,82.834,1,1,1,1,0,0,0,0,1,0,0,0,1,0
S1196,67.43,72.4,89.71,33.4,53.57,58.66,16.7,4.3,10,23,83.97,68.679,1,1,0,0,1,0,0,0,1,0,0,0,1,0
S1197,44.08,80.3,53.49,39.1,73.59,52.39,25.9,4.3,6,24,41.26,58.353,0,1,1,0,0,0,1,0,1,0,0,0,0,1
S1198,80.95,77.34,82.76,43.7,63.05,62.32,14.9,5.3,1,23,63.75,69.057,0,1,1,0,1,0,0,1,0,0,0,0,1,0
S1199,42.8,89.94,83.86,67.2,96.82,57.16,25.7,8.0,8,20,93.41,84.0555,1,0,0,0,1,0,0,0,1,0,0,0,1,0
S1200,55.03,87.55,74.57,45.4,86.88,77.9,22.9,5.8,5,22,71.22,74.983,0,1,0,0,1,0,0,0,0,0,1,1,0,0
S1201,61.22,88.57,84.35,79.6,78.32,59.25,25.7,7.2,4,23,60.86,73.5945,0,1,1,0,0,1,0,0,0,0,1,0,0,1
S1202,84.37,74.96,96.16,64.0,83.39,51.95,25.3,4.6,10,22,55.22,75.5375,0,0,1,0,0,1,0,1,0,0,0,1,0,0
S1203,69.65,67.69,86.69,19.0,76.64,51.8,17.2,8.7,1,24,54.6,66.86200000000001,1,1,1,1,0,0,0,0,0,0,1,1,0,0
S1204,41.72,96.67,98.06,27.7,57.38,91.58,14.2,6.5,5,24,45.99,60.661,0,1,1,1,0,0,0,1,0,0,0,0,0,1
S1205,77.01,52.71,72.43,7.9,85.45,79.57,24.1,4.1,1,20,89.03,74.9885,0,1,0,1,0,0,0,1,0,0,0,0,1,0
S1206,64.69,57.63,76.41,94.6,74.63,67.9,14.0,6.7,3,24,45.2,64.408,1,1,0,1,0,0,0,0,0,0,1,0,0,1
S1207,95.31,70.98,63.19,88.69999999999999,81.72,94.71,7.2,4.9,10,20,57.54,74.5985,0,0,1,0,1,0,0,0,0,0,1,1,0,0
S1208,69.97,80.7,99.28,8.5,52.26,53.51,26.5,5.0,1,23,42.74,59.31649999999999,0,1,1,0,0,1,0,0,1,0,0,0,0,1
S1209,82.54,50.41,52.76,57.400000000000006,57.1,99.02,14.9,7.0,10,24,86.88,66.93849999999999,1,1,0,0,0,1,0,1,0,0,0,0,1,0
S1210,53.13,85.97,67.93,96.0,79.47,80.81,8.3,5.1,3,18,42.36,66.889,1,1,1,0,0,1,0,0,0,1,0,0,0,1
S1211,85.66,77.94,64.88,74.7,72.97,59.17,21.2,5.1,2,21,58.5,71.279,0,1,1,0,0,1,0,0,1,0,0,1,0,0
S1212,83.26,74.24,69.33,49.2,61.34,83.95,27.2,6.7,4,19,74.4,70.02000000000001,0,0,0,1,0,0,0,0,1,0,0,1,0,0
S1213,94.24,71.17,95.89,24.1,62.04,88.17,26.5,5.2,7,21,64.57,70.35999999999999,1,1,1,0,1,0,0,1,0,0,0,1,0,0
S1214,42.03,75.97,68.4,27.9,81.58,71.47,18.9,4.6,1,21,56.94,64.644,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S1215,66.85,58.09,95.85,73.60000000000001,52.95,93.08,7.2,6.0,7,22,56.51,62.0185,0,1,0,0,0,0,1,0,1,0,0,0,1,0
S1216,80.75,55.44,71.17,78.1,71.71,57.54,22.4,4.3,6,20,87.87,74.93100000000001,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S1217,45.71,64.48,92.74,52.9,76.16,63.94,20.2,8.5,4,22,98.44,75.9055,0,1,0,0,0,0,1,0,0,0,1,0,0,1
S1218,64.64,85.48,76.09,12.1,65.41,54.67,10.3,6.3,9,23,60.88,65.57499999999999,1,1,0,0,1,0,0,0,0,0,1,0,0,1
S1219,96.53,79.41,65.57,93.4,91.03,60.54,27.5,4.1,7,19,42.35,75.5145,0,0,0,0,1,0,0,0,1,0,0,0,1,0
S1220,66.16,74.01,72.47,84.5,52.84,61.94,7.2,5.1,10,23,42.19,58.897000000000006,1,1,0,0,1,0,0,0,1,0,0,0,0,1
S1221,99.12,78.58,71.22,14.1,93.29,95.88,14.3,8.8,10,18,85.55,83.8565,1,1,0,0,0,0,1,1,0,0,0,0,0,1
S1222,43.41,77.96,63.0,5.699999999999999,86.16,53.91,7.4,6.5,5,19,73.14,68.92349999999999,1,0,1,0,0,1,0,0,0,0,1,0,1,0
S1223,83.07,65.35,64.48,53.6,72.31,71.37,27.8,5.8,2,22,87.02,74.839,0,1,0,0,0,1,0,0,0,1,0,1,0,0
S1224,74.86,54.87,59.32,28.4,96.22,76.62,5.9,5.6,1,24,81.85,76.14,0,1,0,0,0,0,1,1,0,0,0,1,0,0
S1225,70.03,94.84,66.8,28.3,85.11,94.93,15.6,6.1,2,24,94.45,81.971,0,1,0,0,0,1,0,0,1,0,0,0,1,0
S1226,98.25,80.0,81.22,8.7,96.55,99.88,26.5,5.1,9,22,93.15,87.547,1,0,0,1,0,0,0,0,0,1,0,0,1,0
S1227,47.78,84.89,69.33,95.3,73.63,87.67,11.3,7.7,2,23,87.3,75.51249999999999,0,0,0,0,0,1,0,1,0,0,0,1,0,0
S1228,93.76,73.2,85.62,83.0,72.65,98.54,7.6,6.5,5,22,68.51,76.67850000000001,1,1,0,1,0,0,0,0,1,0,0,0,1,0
S1229,81.47,87.82,99.35,11.4,76.54,89.36,8.2,7.8,8,22,58.49,73.483,1,0,1,1,0,0,0,0,0,1,0,0,0,1
S1230,55.54,79.22,68.86,87.69999999999999,53.27,98.16,15.1,5.3,8,21,70.42,65.071,1,0,0,1,0,0,0,0,1,0,0,0,0,1
S1231,94.1,52.69,73.13,68.3,95.42,85.36,15.7,4.0,9,18,70.12,78.9025,1,0,1,0,0,0,1,0,0,1,0,0,1,0
S1232,65.76,94.5,58.21,32.5,83.39,53.99,23.0,8.8,4,24,76.62,75.657,1,0,0,0,0,1,0,0,1,0,0,1,0,0
S1233,88.85,65.28,69.61,87.10000000000001,80.88,70.1,10.9,6.6,10,21,51.17,71.49199999999999,1,1,1,0,0,1,0,0,0,0,1,0,0,1
S1234,63.33,56.89,86.34,59.8,96.32,82.33,22.5,4.4,7,22,79.34,78.38799999999999,0,1,1,0,0,0,1,0,0,0,1,1,0,0
S1235,91.06,54.4,60.87,84.9,99.68,67.54,30.0,4.5,9,20,67.4,78.905,1,0,1,0,0,0,1,0,0,0,1,0,0,1
S1236,78.2,86.02,59.1,46.900000000000006,58.17,63.67,26.6,6.2,7,21,77.21,69.64150000000001,0,0,0,0,0,1,0,0,1,0,0,1,0,0
S1237,48.46,85.2,68.82,50.1,87.45,78.87,20.9,7.5,1,22,54.38,69.26599999999999,1,1,1,0,0,0,1,1,0,0,0,0,1,0
S1238,78.98,85.01,90.93,29.1,79.0,96.68,28.5,6.0,6,24,66.06,75.3615,0,0,1,0,0,0,1,0,1,0,0,0,0,1
S1239,51.48,95.79,81.18,38.8,73.05,51.75,29.8,8.1,2,22,52.61,67.216,0,1,0,1,0,0,0,0,0,1,0,0,0,1
S1240,64.72,67.45,97.88,56.8,98.88,88.46,19.3,5.6,7,18,92.52,85.2475,0,1,0,0,0,0,1,1,0,0,0,0,0,1
S1241,50.22,78.06,95.23,94.7,92.51,86.14,11.8,4.2,9,23,69.28,78.57300000000001,0,1,0,1,0,0,0,0,0,0,1,0,1,0
S1242,41.32,80.97,57.56,60.0,84.84,98.2,27.9,4.0,7,19,53.5,65.9265,1,1,1,0,1,0,0,0,1,0,0,0,1,0
S1243,52.71,98.97,52.13,14.7,69.13,96.54,26.1,8.3,8,21,42.47,60.0565,1,1,0,1,0,0,0,0,1,0,0,1,0,0
S1244,72.18,65.62,69.95,0.7000000000000001,83.3,88.11,7.1,8.9,2,21,80.54,72.825,1,1,1,1,0,0,0,0,0,0,1,1,0,0
S1245,68.89,97.82,76.1,85.1,76.58,76.02,28.4,4.7,10,21,52.88,73.0655,1,1,1,0,0,0,1,0,1,0,0,1,0,0
S1246,70.09,57.44,75.78,36.4,62.47,60.21,14.2,4.3,5,22,99.37,72.111,0,1,0,0,0,1,0,1,0,0,0,0,0,1
S1247,54.86,88.2,56.71,31.5,72.52,77.26,13.1,8.6,10,18,72.02,68.466,0,0,0,0,1,0,0,0,0,0,1,1,0,0
S1248,81.11,81.64,56.24,80.1,60.61,88.27,13.6,4.5,1,22,57.34,66.55950000000001,0,1,1,0,1,0,0,0,1,0,0,1,0,0
S1249,82.26,90.84,52.34,94.5,75.02,94.78,13.0,5.1,3,22,79.46,78.295,1,0,1,0,1,0,0,0,1,0,0,0,0,1
S1250,61.48,51.43,92.54,74.80000000000001,86.01,89.49,17.9,8.0,1,23,56.51,69.861,0,0,0,0,0,1,0,0,1,0,0,1,0,0
S1251,92.87,53.91,97.39,17.4,51.83,59.76,19.5,9.0,2,20,89.22,70.48,1,0,1,0,1,0,0,0,0,0,1,0,0,1
S1252,78.64,53.48,55.78,39.1,88.27,79.98,15.6,6.4,4,18,58.49,68.4545,0,0,0,0,1,0,0,0,1,0,0,0,0,1
S1253,82.78,79.65,60.66,75.9,51.0,66.61,15.3,5.1,6,21,99.29,74.348,0,0,0,0,0,1,0,0,0,0,1,1,0,0
S1254,56.64,80.15,54.49,90.7,75.86,50.46,23.4,8.2,1,19,76.31,72.338,0,1,1,0,1,0,0,0,0,1,0,1,0,0
S1255,40.04,95.31,93.88,99.9,78.67,60.01,5.1,6.0,9,21,90.66,80.9515,0,1,0,0,0,0,1,0,1,0,0,1,0,0
S1256,91.92,73.38,97.94,51.2,88.06,55.66,28.7,5.4,1,22,44.37,74.65950000000001,0,1,1,0,0,0,1,0,0,1,0,0,1,0
S1257,89.35,53.4,63.09,82.30000000000001,88.05,92.14,22.9,6.5,8,18,60.9,73.4765,1,0,1,1,0,0,0,0,1,0,0,1,0,0
S1258,47.39,60.48,65.18,4.699999999999999,70.87,62.93,22.7,8.3,1,24,84.25,65.25699999999999,0,1,0,1,0,0,0,0,1,0,0,0,1,0
S1259,62.45,50.4,68.13,28.6,53.32,64.23,15.5,5.2,1,18,79.3,60.9915,1,0,1,1,0,0,0,0,1,0,0,0,0,1
S1260,79.68,88.84,75.12,37.2,84.68,98.0,29.1,6.1,8,18,51.65,72.9665,1,1,0,0,0,0,1,0,1,0,0,0,0,1
S1261,79.13,90.78,84.12,97.6,75.55,68.95,5.0,6.2,2,20,61.37,76.786,1,0,0,0,0,0,1,0,1,0,0,1,0,0
S1262,91.62,99.9,75.22,0.3,66.65,50.48,6.9,8.2,1,21,55.81,70.2125,1,0,0,0,0,0,1,0,0,0,1,1,0,0
S1263,48.42,70.61,97.55,30.8,61.74,64.19,25.1,7.4,7,20,76.8,66.8715,1,0,0,1,0,0,0,0,0,1,0,1,0,0
S1264,65.8,50.96,54.99,93.0,55.99,55.96,23.5,7.9,1,24,60.67,59.6275,1,1,0,1,0,0,0,1,0,0,0,0,1,0
S1265,45.83,61.74,89.93,30.7,64.76,55.14,11.8,7.5,4,24,58.54,60.7265,1,0,0,1,0,0,0,0,0,0,1,0,0,1
S1266,63.38,79.39,66.72,22.5,72.92,53.87,19.9,7.0,10,23,52.44,64.1985,1,1,0,1,0,0,0,1,0,0,0,0,1,0
S1267,40.91,98.1,68.88,73.0,73.88,79.66,18.3,4.7,10,19,64.54,69.68849999999999,0,1,0,1,0,0,0,0,1,0,0,1,0,0
S1268,93.9,55.18,85.44,74.5,79.14,59.47,18.2,8.2,9,23,51.73,71.3055,0,0,0,1,0,0,0,0,1,0,0,0,1,0
S1269,71.62,56.08,96.47,47.2,68.12,68.06,19.9,7.0,10,22,97.75,76.0355,1,0,1,0,0,0,1,0,1,0,0,0,0,1
S1270,90.99,85.09,85.81,94.7,95.99,93.1,29.8,7.5,3,20,49.27,80.8425,1,1,0,0,0,1,0,0,0,0,1,1,0,0
S1271,43.59,83.36,88.79,20.3,74.79,71.22,29.7,7.9,6,20,94.8,75.0735,1,0,0,0,0,1,0,1,0,0,0,0,1,0
S1272,53.65,62.53,87.54,91.3,71.19,95.78,29.5,5.6,10,23,65.71,68.5305,0,1,1,1,0,0,0,0,0,1,0,0,0,1
S1273,55.56,90.66,66.05,75.6,52.41,74.9,18.7,6.2,9,22,62.67,63.7085,0,1,1,0,0,1,0,0,0,0,1,1,0,0
S1274,63.2,56.44,87.85,36.8,79.95,69.94,13.0,6.7,4,18,53.88,66.02600000000001,1,1,1,0,0,1,0,0,1,0,0,1,0,0
S1275,88.17,96.29,89.23,80.7,80.14,87.52,19.0,5.7,3,22,78.15,84.2065,1,1,0,0,0,0,1,0,0,0,1,1,0,0
S1276,63.19,60.05,76.67,13.3,79.16,53.66,20.6,5.3,5,21,81.13,70.8485,0,0,0,1,0,0,0,0,0,1,0,1,0,0
S1277,52.28,54.07,76.84,13.1,94.38,54.47,12.8,7.9,7,23,68.05,69.618,0,0,1,1,0,0,0,0,0,0,1,0,1,0
S1278,43.9,66.98,87.99,93.0,88.15,82.6,20.8,7.8,5,22,43.34,67.361,1,1,0,0,0,1,0,0,1,0,0,0,1,0
S1279,44.77,59.39,90.85,9.5,93.37,74.35,20.5,8.2,4,18,95.11,76.9725,1,0,1,1,0,0,0,0,0,1,0,1,0,0
S1280,85.6,76.35,66.86,0.4,52.97,89.52,27.6,7.5,1,22,98.82,71.5945,1,0,1,1,0,0,0,1,0,0,0,1,0,0
S1281,66.69,84.34,90.08,38.9,65.91,95.81,10.9,5.6,6,20,65.86,69.8455,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S1282,83.57,74.55,90.71,10.4,65.94,69.42,22.4,5.6,4,19,76.82,72.29599999999999,0,1,1,1,0,0,0,0,0,0,1,0,1,0
S1283,80.94,83.03,61.71,86.30000000000001,82.85,79.82,16.3,6.6,6,20,67.02,76.69149999999999,0,1,0,0,0,1,0,0,0,1,0,1,0,0
S1284,48.12,68.25,85.85,92.3,72.43,75.03,8.2,8.2,6,24,59.31,67.212,1,1,0,0,1,0,0,0,1,0,0,1,0,0
S1285,48.57,51.4,59.33,48.2,88.87,99.08,12.9,5.7,4,19,44.64,61.1595,1,1,0,0,0,1,0,0,1,0,0,0,1,0
S1286,85.32,98.7,54.65,42.5,69.22,91.55,6.4,7.8,8,24,67.36,72.799,1,0,1,0,0,0,1,1,0,0,0,0,1,0
S1287,83.28,90.97,78.73,53.9,61.08,95.59,13.0,5.5,4,22,89.1,77.30449999999999,0,1,0,0,1,0,0,0,1,0,0,0,1,0
S1288,62.68,53.67,95.43,22.6,64.55,62.72,6.7,5.7,5,21,41.02,57.74550000000001,1,1,0,0,1,0,0,0,1,0,0,0,1,0
S1289,44.65,72.46,51.77,29.8,59.12,88.63,28.1,7.8,5,22,74.93,60.702,1,0,0,0,1,0,0,0,1,0,0,1,0,0
S1290,40.73,81.75,91.33,10.1,59.89,63.27,7.5,7.4,2,18,92.85,69.18950000000001,1,1,1,0,0,1,0,0,0,1,0,0,1,0
S1291,57.29,59.53,75.32,44.6,60.84,60.44,25.4,5.0,8,22,53.05,58.7995,0,1,1,0,0,0,1,0,0,0,1,1,0,0
S1292,40.55,78.9,93.04,61.2,50.8,97.21,27.7,8.1,8,19,51.0,58.2715,1,1,1,0,0,1,0,1,0,0,0,0,1,0
S1293,53.8,76.68,92.17,93.0,85.8,50.97,16.7,7.9,10,20,86.34,80.764,0,1,1,0,0,0,1,0,1,0,0,0,1,0
S1294,65.17,60.41,93.76,73.89999999999999,69.98,98.27,6.3,8.0,8,21,55.31,66.7295,1,1,1,0,0,1,0,0,0,0,1,0,0,1
S1295,47.28,57.06,88.44,72.30000000000001,51.13,57.46,19.9,6.4,1,24,51.52,56.329,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1296,46.26,87.95,92.15,30.8,68.5,90.97,10.9,5.6,7,22,62.68,67.1065,1,0,1,0,0,1,0,1,0,0,0,0,0,1
S1297,93.79,66.13,58.8,88.80000000000001,95.27,63.8,9.4,8.2,3,22,63.55,78.7765,0,1,0,0,1,0,0,0,1,0,0,0,1,0
S1298,75.13,62.2,65.19,94.7,75.56,67.54,19.2,6.9,1,20,92.45,77.63399999999999,1,0,1,0,0,1,0,1,0,0,0,0,0,1
S1299,96.07,86.89,62.12,93.2,99.34,60.84,13.9,8.7,5,21,77.11,87.3955,1,0,1,0,0,0,1,0,0,0,1,0,0,1
S1300,60.75,86.8,87.12,3.9,77.0,79.28,23.3,5.3,4,23,64.36,70.2295,0,0,1,0,0,0,1,0,0,1,0,1,0,0
S1301,80.63,63.82,57.68,60.4,98.14,67.4,19.8,8.9,7,24,72.06,77.9125,0,1,1,0,0,0,1,1,0,0,0,0,0,1
S1302,52.28,93.63,59.11,64.3,60.09,82.87,25.7,5.9,1,22,97.24,73.3495,0,0,0,0,1,0,0,0,0,1,0,0,0,1
S1303,77.1,84.41,93.95,29.5,64.5,50.78,6.5,5.9,1,22,46.79,66.144,1,0,1,0,0,1,0,0,1,0,0,1,0,0
S1304,47.78,67.29,85.29,99.2,85.0,53.22,10.9,5.2,8,23,52.46,69.3645,0,0,0,0,0,1,0,0,0,0,1,0,1,0
S1305,40.12,71.37,93.77,29.1,99.34,54.98,19.2,8.8,4,24,97.75,81.795,1,0,1,1,0,0,0,1,0,0,0,0,0,1
S1306,95.89,86.34,56.97,21.7,91.26,70.95,27.0,4.2,9,19,97.44,85.8545,0,1,1,0,1,0,0,0,0,0,1,1,0,0
S1307,73.29,60.58,69.95,48.4,77.69,90.74,25.3,6.4,10,19,50.63,65.46000000000001,0,1,0,0,0,0,1,0,0,1,0,1,0,0
S1308,95.62,73.44,64.16,32.3,54.26,94.41,22.0,5.8,10,18,48.71,61.8455,0,0,1,0,0,0,1,0,0,1,0,0,0,1
S1309,60.03,82.68,50.48,92.4,68.22,62.24,19.4,4.8,5,20,65.27,67.858,1,0,1,0,0,1,0,0,0,0,1,1,0,0
S1310,59.67,76.97,64.23,44.0,54.32,78.72,20.8,7.6,6,21,42.98,56.16,1,1,1,0,0,0,1,0,0,0,1,0,0,1
S1311,64.04,80.42,68.98,41.0,65.56,88.42,10.3,8.5,2,22,79.29,70.1075,1,1,0,0,0,1,0,0,0,1,0,0,1,0
S1312,82.36,77.31,54.61,62.6,62.94,64.44,19.9,5.2,3,24,44.65,62.586,1,0,1,0,0,1,0,0,0,0,1,0,0,1
S1313,73.95,59.96,78.32,8.100000000000001,69.43,70.45,17.3,6.5,7,22,43.48,60.0225,1,0,0,1,0,0,0,0,0,1,0,0,1,0
S1314,95.52,70.51,69.16,75.7,91.86,76.2,14.6,6.9,7,18,69.11,80.441,1,0,1,0,1,0,0,0,1,0,0,1,0,0
S1315,41.53,76.6,52.32,76.8,57.52,56.74,27.2,6.0,6,24,97.47,68.415,1,0,0,0,0,1,0,0,0,1,0,1,0,0
S1316,82.49,89.0,85.2,47.400000000000006,65.3,51.3,25.7,8.6,4,24,65.61,72.606,1,0,1,0,0,1,0,0,1,0,0,0,1,0
S1317,59.82,82.7,86.46,95.6,63.06,57.64,6.9,6.3,10,22,61.39,69.0695,1,1,1,0,0,1,0,0,0,1,0,0,0,1
S1318,50.81,71.33,91.72,57.9,64.81,81.34,29.6,8.9,4,20,99.88,74.801,0,1,0,1,0,0,0,0,1,0,0,0,0,1
S1319,70.62,98.72,74.28,69.5,68.03,53.68,10.7,5.5,8,18,71.92,74.693,0,0,0,0,0,1,0,0,0,1,0,0,0,1
S1320,70.3,55.39,98.43,92.4,62.22,59.48,10.4,4.4,9,20,62.51,67.61,1,0,1,0,1,0,0,0,0,0,1,1,0,0
S1321,48.22,60.34,95.7,66.6,97.13,66.89,28.6,6.9,8,18,63.15,74.1105,1,1,1,0,1,0,0,0,1,0,0,1,0,0
S1322,52.11,67.07,77.57,43.2,71.01,53.89,16.1,8.1,8,22,51.7,62.02199999999999,1,0,0,0,0,0,1,1,0,0,0,0,1,0
S1323,64.49,61.43,72.25,2.5,55.71,59.58,25.1,5.9,5,18,70.73,60.633500000000005,1,1,0,0,1,0,0,0,0,1,0,0,0,1
S1324,64.53,81.27,50.15,72.8,73.38,95.56,12.2,4.9,2,19,66.33,69.1215,0,0,1,0,0,0,1,0,0,0,1,1,0,0
S1325,59.05,51.98,85.55,96.5,59.22,50.96,26.8,7.7,10,24,56.25,61.863,0,0,1,0,1,0,0,1,0,0,0,1,0,0
S1326,48.91,58.87,78.25,47.0,60.81,82.67,25.8,5.4,2,21,49.63,56.99250000000001,1,1,0,0,0,0,1,1,0,0,0,1,0,0
S1327,40.26,64.67,96.88,34.0,64.25,69.22,18.0,7.8,2,22,58.67,61.07,0,1,1,0,0,1,0,1,0,0,0,0,1,0
S1328,98.21,84.17,79.71,51.900000000000006,56.24,83.63,22.6,5.3,6,23,70.52,72.425,0,0,0,1,0,0,0,0,1,0,0,1,0,0
S1329,96.61,93.79,99.64,72.8,86.06,79.43,29.1,6.8,10,21,43.5,78.857,1,1,1,1,0,0,0,0,0,0,1,0,1,0
S1330,69.02,89.92,92.69,0.1,89.6,61.17,16.3,8.4,5,22,49.22,72.3,1,1,1,1,0,0,0,0,1,0,0,0,1,0
S1331,99.7,59.1,97.68,88.69999999999999,69.71,92.36,17.4,5.0,4,21,96.86,83.15100000000001,1,1,1,0,0,1,0,0,0,0,1,0,1,0
S1332,80.42,78.27,66.38,88.6,84.45,74.6,23.1,8.1,4,19,72.57,78.34899999999999,1,0,1,1,0,0,0,0,0,0,1,0,0,1
S1333,44.13,51.5,57.47,54.1,69.45,91.13,14.7,5.3,8,21,43.81,54.584,0,0,1,0,1,0,0,0,1,0,0,0,0,1
S1334,47.06,65.53,89.84,12.2,58.2,70.3,29.0,7.3,10,18,81.59,64.34,1,1,0,0,0,0,1,1,0,0,0,1,0,0
S1335,94.97,90.3,89.31,67.2,69.86,99.23,6.0,5.2,2,21,43.71,71.967,0,0,0,0,0,1,0,0,0,1,0,0,0,1
S1336,77.8,72.83,60.57,13.8,77.85,88.52,15.1,4.6,5,22,84.33,73.779,1,1,0,1,0,0,0,0,1,0,0,0,0,1
S1337,90.59,57.5,88.24,50.8,52.05,98.3,22.8,7.3,7,23,85.0,70.4425,0,1,1,0,1,0,0,0,0,1,0,1,0,0
S1338,93.9,71.93,79.1,9.4,82.72,75.72,15.7,7.0,7,23,79.06,77.8355,1,1,0,0,1,0,0,1,0,0,0,0,1,0
S1339,66.88,59.9,55.48,58.9,87.13,73.68,11.5,6.0,8,20,83.93,74.6315,1,1,1,0,0,1,0,0,0,0,1,0,1,0
S1340,42.91,69.66,75.09,31.8,93.0,87.77,15.3,4.2,3,24,45.28,65.2045,0,1,1,0,0,1,0,0,1,0,0,1,0,0
S1341,51.3,74.39,96.56,83.10000000000001,55.14,94.01,27.0,6.4,2,21,83.61,70.109,0,0,1,1,0,0,0,0,1,0,0,1,0,0
S1342,43.99,67.48,75.32,80.0,50.0,98.21,18.7,4.7,8,23,48.2,55.3025,0,0,1,0,0,0,1,0,0,0,1,0,0,1
S1343,51.32,96.85,89.43,99.8,53.66,66.23,13.4,5.8,9,21,60.37,67.34899999999999,1,0,0,1,0,0,0,0,1,0,0,0,1,0
S1344,64.63,78.13,51.45,25.8,96.21,89.94,21.8,6.9,1,24,96.56,80.85199999999999,0,0,1,1,0,0,0,0,0,0,1,0,0,1
S1345,47.09,92.14,86.4,6.2,88.28,60.53,20.3,8.7,9,23,70.17,73.861,0,1,1,0,0,1,0,0,0,0,1,0,1,0
S1346,50.0,88.04,97.34,44.3,91.77,77.28,19.0,6.6,8,24,98.05,84.6985,0,0,0,1,0,0,0,1,0,0,0,0,1,0
S1347,66.75,83.06,74.98,8.299999999999999,75.85,58.99,14.8,5.0,7,21,45.34,64.4745,0,1,1,1,0,0,0,0,1,0,0,0,0,1
